DateTime,QR_q0.1,QR_q0.2,QR_q0.3,QR_q0.4,QR_q0.5,QR_q0.6,QR_q0.7,QR_q0.8,QR_q0.9
2023-02-20 23:00:00,37.43500000000001,78.19,96.88,121.34,127.05499999999999,138.95,150.12,153.99999999999997,162.60500000000002
2023-02-21 00:00:00,28.014999999999997,50.29999999999999,78.08500000000001,107.20999999999998,123.81000000000002,139.9,149.355,153.17,159.31500000000003
2023-02-21 01:00:00,8.594999999999997,36.97999999999999,66.84999999999998,101.1,120.87,130.95,140.895,149.00000000000003,153.15500000000003
2023-02-21 02:00:00,7.795000000000004,33.100000000000016,61.499999999999986,96.73,124.045,132.24,139.93499999999997,145.95999999999998,153.75
2023-02-21 03:00:00,0.9999999999999954,14.56,45.77000000000001,88.72,117.71000000000001,127.92,131.805,137.87,148.02
2023-02-21 04:00:00,0.28999999999999937,17.899999999999995,47.67499999999999,83.85,113.92999999999999,123.87,131.60999999999999,135.6,143.785
2023-02-21 05:00:00,4.089999999999998,26.510000000000005,66.12,87.0,115.92999999999999,130.13,135.81500000000003,142.27,150.125
2023-02-21 06:00:00,14.499999999999986,60.01,86.835,114.04,131.01999999999998,142.0,153.35500000000002,165.31,175.67499999999998
2023-02-21 07:00:00,23.585000000000008,92.7,115.44500000000001,140.64,156.69,169.19,178.585,189.19,202.38
2023-02-21 08:00:00,44.34,110.09999999999998,137.59,149.4,171.275,185.99,193.70499999999998,208.52,220.70000000000002
2023-02-21 09:00:00,61.62500000000001,113.28,145.79500000000002,158.84,169.915,173.33,180.775,196.2,223.6
2023-02-21 10:00:00,63.65000000000001,102.83999999999999,135.73999999999998,152.7,159.075,168.56999999999996,174.115,185.07999999999998,217.41
2023-02-21 11:00:00,65.76499999999999,100.24000000000001,128.20999999999998,143.35,148.25500000000005,158.78999999999996,163.565,173.20999999999998,215.26
2023-02-21 12:00:00,58.01000000000002,101.69,124.98,132.96000000000004,140.76500000000001,145.43,152.79500000000002,164.50000000000003,190.16
2023-02-21 13:00:00,51.045,95.59999999999998,118.63,124.00000000000001,130.59000000000003,135.0,143.77500000000003,156.83999999999997,180.815
2023-02-21 14:00:00,57.849999999999994,100.00000000000001,120.36500000000001,131.27,134.97,139.07999999999998,150.515,161.44,181.75
2023-02-21 15:00:00,51.77,101.47,125.14000000000001,130.20000000000002,142.345,145.83,159.74,166.64,187.36499999999998
2023-02-21 16:00:00,59.63499999999999,101.91000000000001,131.40499999999997,141.90999999999997,150.22,155.36,164.325,172.73,193.345
2023-02-21 17:00:00,83.24,122.35,151.025,158.69,167.145,171.68999999999997,179.49,191.99,209.10999999999999
2023-02-21 18:00:00,92.655,137.37,164.095,174.47,179.525,184.16,196.20499999999998,209.93,229.985
2023-02-21 19:00:00,86.765,128.61,153.93,171.0,178.84000000000003,181.43,197.19999999999996,206.61,218.46499999999997
2023-02-21 20:00:00,77.465,117.34999999999998,143.475,153.0,162.59,170.0,180.67,186.21,200.565
2023-02-21 21:00:00,59.02499999999999,98.6,127.97,138.37,146.75,151.97,159.23000000000002,166.37,180.67
2023-02-21 22:00:00,49.635000000000005,92.5,120.36,132.74,143.82,149.7,154.41500000000002,163.10000000000002,175.50500000000002
2023-02-21 23:00:00,37.43500000000001,78.19,96.88,121.34,127.05499999999999,138.95,150.12,153.99999999999997,162.60500000000002
2023-02-22 00:00:00,28.014999999999997,50.29999999999999,78.08500000000001,107.20999999999998,123.81000000000002,139.9,149.355,153.17,159.31500000000003
2023-02-22 01:00:00,8.594999999999997,36.97999999999999,66.84999999999998,101.1,120.87,130.95,140.895,149.00000000000003,153.15500000000003
2023-02-22 02:00:00,7.795000000000004,33.100000000000016,61.499999999999986,96.73,124.045,132.24,139.93499999999997,145.95999999999998,153.75
2023-02-22 03:00:00,0.9999999999999954,14.56,45.77000000000001,88.72,117.71000000000001,127.92,131.805,137.87,148.02
2023-02-22 04:00:00,0.28999999999999937,17.899999999999995,47.67499999999999,83.85,113.92999999999999,123.87,131.60999999999999,135.6,143.785
2023-02-22 05:00:00,4.089999999999998,26.510000000000005,66.12,87.0,115.92999999999999,130.13,135.81500000000003,142.27,150.125
2023-02-22 06:00:00,14.499999999999986,60.01,86.835,114.04,131.01999999999998,142.0,153.35500000000002,165.31,175.67499999999998
2023-02-22 07:00:00,23.585000000000008,92.7,115.44500000000001,140.64,156.69,169.19,178.585,189.19,202.38
2023-02-22 08:00:00,44.34,110.09999999999998,137.59,149.4,171.275,185.99,193.70499999999998,208.52,220.70000000000002
2023-02-22 09:00:00,61.62500000000001,113.28,145.79500000000002,158.84,169.915,173.33,180.775,196.2,223.6
2023-02-22 10:00:00,63.65000000000001,102.83999999999999,135.73999999999998,152.7,159.075,168.56999999999996,174.115,185.07999999999998,217.41
2023-02-22 11:00:00,65.76499999999999,100.24000000000001,128.20999999999998,143.35,148.25500000000005,158.78999999999996,163.565,173.20999999999998,215.26
2023-02-22 12:00:00,58.01000000000002,101.69,124.98,132.96000000000004,140.76500000000001,145.43,152.79500000000002,164.50000000000003,190.16
2023-02-22 13:00:00,51.045,95.59999999999998,118.63,124.00000000000001,130.59000000000003,135.0,143.77500000000003,156.83999999999997,180.815
2023-02-22 14:00:00,57.849999999999994,100.00000000000001,120.36500000000001,131.27,134.97,139.07999999999998,150.515,161.44,181.75
2023-02-22 15:00:00,51.77,101.47,125.14000000000001,130.20000000000002,142.345,145.83,159.74,166.64,187.36499999999998
2023-02-22 16:00:00,59.63499999999999,101.91000000000001,131.40499999999997,141.90999999999997,150.22,155.36,164.325,172.73,193.345
2023-02-22 17:00:00,83.24,122.35,151.025,158.69,167.145,171.68999999999997,179.49,191.99,209.10999999999999
2023-02-22 18:00:00,92.655,137.37,164.095,174.47,179.525,184.16,196.20499999999998,209.93,229.985
2023-02-22 19:00:00,86.765,128.61,153.93,171.0,178.84000000000003,181.43,197.19999999999996,206.61,218.46499999999997
2023-02-22 20:00:00,77.465,117.34999999999998,143.475,153.0,162.59,170.0,180.67,186.21,200.565
2023-02-22 21:00:00,59.02499999999999,98.6,127.97,138.37,146.75,151.97,159.23000000000002,166.37,180.67
2023-02-22 22:00:00,49.635000000000005,92.5,120.36,132.74,143.82,149.7,154.41500000000002,163.10000000000002,175.50500000000002
2023-02-22 23:00:00,37.43500000000001,78.19,96.88,121.34,127.05499999999999,138.95,150.12,153.99999999999997,162.60500000000002
2023-02-23 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-23 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-23 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-23 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-23 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-23 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-23 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-23 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-23 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-23 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-23 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-23 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-23 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-23 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-23 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-23 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-23 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-23 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-23 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-23 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-23 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-23 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-23 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-23 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-02-24 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-24 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-24 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-24 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-24 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-24 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-24 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-24 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-24 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-24 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-24 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-24 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-24 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-24 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-24 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-24 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-24 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-24 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-24 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-24 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-24 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-24 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-24 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-24 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-02-25 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-25 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-25 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-25 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-25 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-25 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-25 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-25 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-25 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-25 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-25 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-25 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-25 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-25 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-25 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-25 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-25 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-25 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-25 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-25 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-25 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-25 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-25 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-25 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-02-26 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-26 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-26 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-26 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-26 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-26 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-26 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-26 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-26 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-26 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-26 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-26 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-26 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-26 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-26 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-26 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-26 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-26 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-26 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-26 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-26 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-26 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-26 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-26 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-02-27 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-27 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-27 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-27 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-27 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-27 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-27 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-27 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-27 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-27 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-27 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-27 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-27 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-27 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-27 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-27 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-27 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-27 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-27 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-27 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-27 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-27 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-27 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-27 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-02-28 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-02-28 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-02-28 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-02-28 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-02-28 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-02-28 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-02-28 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-02-28 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-02-28 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-02-28 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-02-28 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-02-28 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-02-28 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-02-28 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-02-28 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-02-28 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-02-28 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-02-28 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-02-28 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-02-28 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-02-28 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-02-28 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-02-28 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-02-28 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-03-01 00:00:00,28.014999999999997,69.92,96.01,113.99,126.35499999999999,139.44,147.09,153.15,159.025
2023-03-01 01:00:00,8.595000000000015,60.01,96.71499999999999,109.79,123.67999999999999,130.81,138.32,149.00000000000003,153.15500000000003
2023-03-01 02:00:00,7.795000000000004,52.93,88.26,102.66,124.4,131.38,136.21,145.39,153.75
2023-03-01 03:00:00,1.9850000000000045,39.410000000000004,76.44500000000001,90.28,117.71000000000001,127.40999999999998,130.345,136.56,148.02
2023-03-01 04:00:00,0.7100000000000011,30.0,73.685,92.55,113.92999999999999,123.87,129.67499999999998,134.31000000000003,143.785
2023-03-01 05:00:00,4.48500000000001,42.5,77.25,104.91,119.53,129.14,134.91,140.67000000000002,149.12
2023-03-01 06:00:00,28.494999999999997,78.53,105.10000000000001,119.62,132.435,142.76,152.095,163.19000000000003,173.1
2023-03-01 07:00:00,39.39,94.6,126.68500000000002,145.29,156.69,169.0,174.79000000000002,186.83,200.32
2023-03-01 08:00:00,55.325,119.43,141.50500000000002,151.89,168.035,180.0,188.435,200.07000000000002,215.13000000000002
2023-03-01 09:00:00,76.125,119.49,146.035,158.84,167.75000000000003,171.22,179.1,193.3,207.10499999999996
2023-03-01 10:00:00,80.88999999999999,116.23,135.73999999999998,150.52,158.65999999999997,162.99999999999997,172.62,177.47,205.19499999999996
2023-03-01 11:00:00,79.84,104.68,128.20999999999998,140.07,147.445,151.90999999999997,161.895,169.49,201.79
2023-03-01 12:00:00,73.575,105.03000000000003,120.05000000000004,129.89,133.49999999999997,144.38000000000002,148.905,156.86000000000004,187.02500000000003
2023-03-01 13:00:00,59.415000000000006,99.00000000000003,117.38,121.24000000000001,125.99000000000002,133.34,142.68,149.11,177.00000000000003
2023-03-01 14:00:00,63.24500000000001,105.06999999999996,120.0,128.60999999999999,133.23499999999999,136.12,144.48999999999998,152.83999999999997,179.12999999999997
2023-03-01 15:00:00,69.61,103.9,121.34500000000003,130.0,137.95000000000002,144.04000000000002,150.52499999999998,162.88000000000002,184.54000000000002
2023-03-01 16:00:00,74.14,107.97999999999998,128.045,140.96,149.13,154.27,159.69999999999996,171.03,190.80999999999997
2023-03-01 17:00:00,83.24,123.94,147.81,158.54,165.67,168.41999999999996,174.95999999999998,186.19999999999996,202.65500000000003
2023-03-01 18:00:00,94.545,139.42,161.215,173.72,176.08,182.18,192.545,207.16,224.51000000000002
2023-03-01 19:00:00,95.29500000000002,130.09,162.425,170.4,177.065,180.32,193.34999999999997,203.78,210.855
2023-03-01 20:00:00,87.89999999999999,119.07,143.63,151.7,161.025,167.7,174.85500000000002,184.77,196.325
2023-03-01 21:00:00,70.33999999999999,101.9,131.465,140.35,146.75,152.0,158.86499999999998,165.6,176.17499999999998
2023-03-01 22:00:00,62.88,99.34,124.135,134.91,143.82,151.03,153.135,160.96999999999997,173.57
2023-03-01 23:00:00,40.575,81.29,112.64999999999999,123.56,129.95499999999998,138.95,147.14999999999998,153.91,161.51000000000002
2023-03-02 00:00:00,47.394999999999996,97.3,116.59499999999998,123.8,134.82000000000002,139.44,147.09,153.15,159.025
2023-03-02 01:00:00,45.714999999999996,96.74,113.445,126.35,129.345,132.32,138.32,149.00000000000003,153.15500000000003
2023-03-02 02:00:00,46.690000000000005,93.62,105.83999999999999,125.1,129.495,132.16,136.21,145.39,153.75
2023-03-02 03:00:00,26.985000000000003,78.04,91.64,119.24,125.955,129.04,131.4,136.56,148.02
2023-03-02 04:00:00,26.095,74.47,94.075,112.74,120.875,125.42,130.88500000000002,134.31000000000003,143.785
