Date,Price,Solar_BE,Load_BE,Load_FR,Gen_FR,temperature_2m,relative_humidity_2m,Wind_Total_BE,naive_prediction
2023-01-01 00:00:00,-4.39,0.0,8176.25,46050.0,42280.0,14.2515,51.813477,4310.0,120.28
2023-01-01 01:00:00,-1.75,0.0,7643.0,44100.0,41713.0,14.7015,50.771782,4300.0,112.11
2023-01-01 02:00:00,-1.46,0.0,7315.75,43750.0,42060.0,14.4015,54.16261,4274.0,106.65
2023-01-01 03:00:00,-5.27,0.0,7068.5,40400.0,40809.0,14.6015,55.353855,4216.0,90.84
2023-01-01 04:00:00,-4.41,0.0,6941.0,37900.0,40216.0,13.8515,64.64365,4102.0,85.7
2023-01-01 05:00:00,-5.4,0.0,6911.5,36800.0,39392.0,13.6515,67.76115,4001.0,85.65
2023-01-01 06:00:00,-4.69,0.0,6980.75,36300.0,38298.0,13.6515,69.3928,3928.0,85.64
2023-01-01 07:00:00,-1.31,0.0,6929.0,36250.0,38182.0,13.5515,69.37282,3921.0,92.7
2023-01-01 08:00:00,-1.57,1.0,7006.5,36350.0,37854.0,13.2015,72.925,3941.0,110.1
2023-01-01 09:00:00,-1.03,69.0,7156.5,37050.0,38387.0,12.7515,76.12489,3965.0,113.28
2023-01-01 10:00:00,-0.23,237.0,7342.0,39000.0,39842.0,12.8515,76.39887,3978.0,124.31
2023-01-01 11:00:00,-0.74,342.0,7579.25,40950.0,41018.0,13.0515,76.94816,3916.0,121.77
2023-01-01 12:00:00,-0.57,325.0,7761.75,42650.0,41283.0,13.1015,78.261536,3823.0,102.01
2023-01-01 13:00:00,-0.12,248.0,7732.75,41950.0,40665.0,13.2515,79.07605,3677.0,95.6
2023-01-01 14:00:00,0.85,130.0,7641.5,41350.0,40508.0,13.1015,79.58647,3477.0,93.88
2023-01-01 15:00:00,23.5,60.0,7685.25,41100.0,42954.0,12.7515,79.00292,3266.0,110.08
2023-01-01 16:00:00,36.54,10.0,7792.5,40300.0,46137.0,12.1515,82.175606,3030.0,115.47
2023-01-01 17:00:00,46.03,0.0,8238.75,41800.0,48655.0,11.6015,86.07394,2843.0,141.8
2023-01-01 18:00:00,36.64,0.0,8416.5,45400.0,50247.0,11.1515,89.27387,2629.0,141.1
2023-01-01 19:00:00,54.95,0.0,8271.25,46900.0,50985.0,11.0515,89.566444,2474.0,127.64
2023-01-01 20:00:00,45.83,0.0,8042.75,46250.0,50663.0,11.5015,88.7052,2359.0,126.89
2023-01-01 21:00:00,36.57,0.0,7857.5,44450.0,50034.0,11.9515,86.39867,2289.0,113.62
2023-01-01 22:00:00,45.96,0.0,8069.5,43250.0,50048.0,13.0515,82.01489,2170.0,104.46
2023-01-01 23:00:00,35.0,0.0,8122.5,45400.0,50223.0,13.2515,82.5898,2064.0,100.0
2023-01-02 00:00:00,69.92,0.0,7662.0,43700.0,49470.0,13.5015,81.79921,2487.0,50.3
2023-01-02 01:00:00,59.14,0.0,7625.5,41500.0,46389.0,12.9515,80.101006,2698.0,36.98
2023-01-02 02:00:00,52.93,0.0,7301.0,41150.0,46070.0,13.3515,79.09063,2711.0,30.98
2023-01-02 03:00:00,42.59,0.0,7194.5,39050.0,45911.0,12.5515,87.32721,2694.0,21.3
2023-01-02 04:00:00,50.08,0.0,7301.25,38200.0,46138.0,12.6015,88.20829,2502.0,17.9
2023-01-02 05:00:00,69.72,0.0,7643.25,39050.0,48812.0,12.2515,87.88409,2338.0,16.33
2023-01-02 06:00:00,105.08,0.0,8383.75,42050.0,52863.0,11.8515,90.5305,2144.0,18.11
2023-01-02 07:00:00,140.64,0.0,9085.25,45950.0,55385.0,11.1515,91.08948,1937.0,23.29
2023-01-02 08:00:00,151.89,1.0,9706.5,49800.0,57217.0,10.1515,93.82692,1648.0,38.68
2023-01-02 09:00:00,158.84,28.0,9681.0,51500.0,57838.0,9.6015,93.80082,1455.0,53.57
2023-01-02 10:00:00,145.61,91.0,9654.25,53350.0,58885.0,9.4015,93.79128,1373.0,59.3
2023-01-02 11:00:00,143.35,157.0,9764.0,54850.0,59708.0,9.7515,91.30369,1416.0,59.0
2023-01-02 12:00:00,144.38,219.0,9746.5,55750.0,60516.0,9.9015,91.62299,1552.0,54.9
2023-01-02 13:00:00,143.76,276.0,9751.5,54550.0,60235.0,9.9015,92.55686,1670.0,55.19
2023-01-02 14:00:00,148.2,286.0,9650.25,54100.0,60229.0,10.0015,87.68079,1692.0,64.32
2023-01-02 15:00:00,155.34,150.0,9623.75,53200.0,59574.0,9.5015,83.82449,1701.0,67.22
2023-01-02 16:00:00,163.3,22.0,9745.75,52800.0,59261.0,8.7015,87.56105,1716.0,89.13
2023-01-02 17:00:00,175.81,0.0,10382.25,54750.0,60209.0,8.4515,89.36088,1662.0,139.94
2023-01-02 18:00:00,174.74,0.0,10380.5,59000.0,60974.0,7.7515,90.54464,1582.0,179.17
2023-01-02 19:00:00,166.45,0.0,9912.75,59900.0,60274.0,7.3015,91.14001,1548.0,215.0
2023-01-02 20:00:00,153.0,0.0,9467.75,57150.0,57918.0,6.9515,92.06761,1522.0,196.59
2023-01-02 21:00:00,141.67,0.0,8906.25,53700.0,56768.0,6.6015,93.00883,1489.0,127.14
2023-01-02 22:00:00,134.91,0.0,8799.0,52000.0,56058.0,6.2015,93.961555,1482.0,124.02
2023-01-02 23:00:00,124.22,0.0,8651.75,53800.0,54426.0,5.8015,94.92913,1486.0,92.49
2023-01-03 00:00:00,130.01,0.0,8634.0,51500.0,52549.0,5.2015,95.90538,1024.0,62.68
2023-01-03 01:00:00,120.0,0.0,8136.5,49500.0,52092.0,5.0515,96.23638,927.0,56.66
2023-01-03 02:00:00,118.76,0.0,7867.5,49750.0,51582.0,4.5515,96.89891,967.0,48.48
2023-01-03 03:00:00,115.0,0.0,7687.0,47450.0,50875.0,4.3515,97.23481,1196.0,37.85
2023-01-03 04:00:00,113.63,0.0,7758.5,46650.0,51207.0,4.5015,96.21994,1568.0,45.27
2023-01-03 05:00:00,116.27,0.0,8029.25,47750.0,53205.0,4.8015,94.88914,2043.0,64.59
2023-01-03 06:00:00,138.92,0.0,8653.0,52350.0,57129.0,5.2015,94.573845,2462.0,90.61
2023-01-03 07:00:00,159.92,0.0,9266.0,59250.0,60998.0,5.6015,95.91828,2798.0,136.89
2023-01-03 08:00:00,169.17,2.0,9963.0,62800.0,63203.0,6.0515,94.939064,3060.0,187.36
2023-01-03 09:00:00,171.18,132.0,10267.75,62700.0,64105.0,6.5515,93.97799,3245.0,173.06
2023-01-03 10:00:00,168.57,439.0,10375.25,62350.0,64270.0,7.0015,92.70952,3393.0,155.0
2023-01-03 11:00:00,169.49,773.0,10487.5,62350.0,64536.0,7.6514997,89.91506,3530.0,147.77
2023-01-03 12:00:00,164.5,1017.0,10428.75,61800.0,64152.0,8.3015,86.92289,3646.0,145.22
2023-01-03 13:00:00,160.91,1046.0,10323.5,58400.0,63999.0,8.1015005,86.00757,3722.0,126.97
2023-01-03 14:00:00,163.06,831.0,10208.5,58100.0,64043.0,8.6015,82.56864,3807.0,139.08
2023-01-03 15:00:00,166.64,428.0,10210.25,56900.0,63412.0,8.8515,82.31552,3862.0,143.32
2023-01-03 16:00:00,166.64,54.0,10238.25,56150.0,63018.0,8.3015,86.02828,3904.0,147.57
2023-01-03 17:00:00,170.95,0.0,10663.5,58150.0,63174.0,7.7015,87.77089,3986.0,158.69
2023-01-03 18:00:00,168.97,0.0,10711.0,62450.0,64167.0,7.7015,87.77089,4091.0,164.69
2023-01-03 19:00:00,160.99,0.0,10315.0,63550.0,63086.0,8.0515,86.5989,4209.0,158.49
2023-01-03 20:00:00,149.62,0.0,9814.75,60250.0,60561.0,8.1515,86.012764,4292.0,147.56
2023-01-03 21:00:00,131.04,0.0,9389.25,56350.0,59197.0,8.6015,83.42937,4367.0,128.8
2023-01-03 22:00:00,114.69,0.0,9347.0,54250.0,57531.0,8.8015,82.5939,4442.0,107.84
2023-01-03 23:00:00,93.76,0.0,9227.0,56500.0,55568.0,9.1515,81.78813,4485.0,93.19
2023-01-04 00:00:00,80.17,0.0,8845.25,53250.0,53377.0,9.0015,88.49273,4486.0,40.28
2023-01-04 01:00:00,69.32,0.0,8045.5,51250.0,52512.0,9.1515,90.02884,4477.0,33.13
2023-01-04 02:00:00,39.58,0.0,7782.75,51350.0,51956.0,9.5515,88.53998,4434.0,10.39
2023-01-04 03:00:00,2.62,0.0,7608.0,49150.0,50113.0,9.9515,88.57414,4384.0,-0.88
2023-01-04 04:00:00,0.85,0.0,7672.5,48100.0,49716.0,10.4015,88.31316,4345.0,-0.08
2023-01-04 05:00:00,11.02,0.0,7962.5,49350.0,49072.0,10.7015,88.63783,4342.0,1.24
2023-01-04 06:00:00,61.03,0.0,8611.0,53500.0,51309.0,11.0515,87.776276,4349.0,18.74
2023-01-04 07:00:00,94.6,0.0,9183.5,59200.0,56849.0,11.1015,88.37379,4341.0,45.8
2023-01-04 08:00:00,134.16,0.0,9868.0,62550.0,59788.0,11.5015,86.06375,4337.0,75.76
2023-01-04 09:00:00,129.64,18.0,10172.75,62600.0,60152.0,11.6515,86.65936,4333.0,83.22
2023-01-04 10:00:00,120.7,55.0,10279.5,62500.0,60723.0,12.0515,84.97234,4320.0,85.68
2023-01-04 11:00:00,100.24,100.0,10387.5,62300.0,60772.0,12.1015,85.54957,4307.0,74.06
2023-01-04 12:00:00,105.03,140.0,10330.5,62200.0,60814.0,12.2015,86.71301,4296.0,58.5
2023-01-04 13:00:00,106.0,154.0,10224.75,60000.0,60244.0,11.5015,92.64682,4293.0,63.13
2023-01-04 14:00:00,105.07,133.0,10108.5,58950.0,59401.0,12.0015,90.54112,4272.0,72.78
2023-01-04 15:00:00,103.9,71.0,10114.5,57750.0,59449.0,12.1015,91.7611,4237.0,45.82
2023-01-04 16:00:00,107.98,13.0,10143.25,57200.0,59153.0,12.2015,89.95454,4221.0,58.57
2023-01-04 17:00:00,122.35,0.0,10578.5,58950.0,59758.0,11.6015,84.35292,4224.0,100.0
2023-01-04 18:00:00,139.93,0.0,10623.25,63050.0,62343.0,11.4515,88.10772,4209.0,97.68
2023-01-04 19:00:00,129.49,0.0,10196.0,64450.0,62284.0,11.1515,88.3781,4234.0,79.48
2023-01-04 20:00:00,105.89,0.0,9637.0,60650.0,60149.0,11.5515,84.917694,4316.0,68.45
2023-01-04 21:00:00,90.61,0.0,9224.25,56450.0,56599.0,11.2515,84.88478,4367.0,53.25
2023-01-04 22:00:00,87.92,0.0,9242.25,54100.0,55664.0,11.5515,86.358765,4375.0,38.63
2023-01-04 23:00:00,78.19,0.0,9144.75,55700.0,55688.0,10.9515,88.95796,4332.0,21.48
2023-01-05 00:00:00,34.78,0.0,8696.5,52650.0,52552.0,10.9015,88.35652,4179.0,-0.44
2023-01-05 01:00:00,31.42,0.0,8083.0,50450.0,50829.0,10.1015,91.6357,4134.0,-0.52
2023-01-05 02:00:00,33.1,0.0,7826.75,50100.0,49429.0,10.1015,90.40525,4076.0,-0.98
2023-01-05 03:00:00,14.56,0.0,7661.5,47750.0,48113.0,9.9515,88.87526,4000.0,-2.06
2023-01-05 04:00:00,22.19,0.0,7706.0,46400.0,47501.0,9.5015,90.36175,3914.0,-1.69
2023-01-05 05:00:00,41.2,0.0,7954.25,47750.0,50274.0,9.6515,90.06635,3791.0,-0.59
2023-01-05 06:00:00,78.53,0.0,8619.0,52050.0,54106.0,9.9015,88.56989,3593.0,-0.03
2023-01-05 07:00:00,127.98,0.0,9190.25,57550.0,57232.0,10.1015,87.68993,3313.0,0.79
2023-01-05 08:00:00,141.02,2.0,9929.0,60800.0,58589.0,10.1015,87.68993,3000.0,21.97
2023-01-05 09:00:00,147.18,117.0,10279.5,61350.0,59616.0,10.0015,87.38338,2660.0,36.0
2023-01-05 10:00:00,149.81,369.0,10342.25,61300.0,60539.0,9.9515,88.27394,2337.0,36.29
2023-01-05 11:00:00,147.46,547.0,10460.75,61000.0,60886.0,10.4015,86.53623,2084.0,34.55
2023-01-05 12:00:00,143.17,580.0,10392.75,60800.0,61629.0,11.0515,83.43826,1895.0,57.52
2023-01-05 13:00:00,143.79,468.0,10257.0,58300.0,62445.0,10.8515,82.568726,1789.0,33.2
2023-01-05 14:00:00,151.03,308.0,10124.75,57500.0,63266.0,10.8515,85.99726,1658.0,51.38
2023-01-05 15:00:00,159.48,156.0,10267.75,56400.0,63105.0,10.7515,90.75687,1672.0,57.72
2023-01-05 16:00:00,172.73,26.0,10388.25,54800.0,63037.0,11.0015,93.55354,2037.0,60.7
2023-01-05 17:00:00,182.34,0.0,10818.5,56350.0,64197.0,11.3015,92.94562,2470.0,68.24
2023-01-05 18:00:00,194.67,0.0,10819.0,60400.0,65692.0,11.0015,95.1298,2824.0,79.22
2023-01-05 19:00:00,177.98,0.0,10378.25,62350.0,65145.0,10.5515,92.28285,3002.0,75.81
2023-01-05 20:00:00,163.99,0.0,9792.5,59000.0,63413.0,9.9515,92.55969,3091.0,59.84
2023-01-05 21:00:00,152.0,0.0,9352.25,55400.0,61923.0,9.9015,93.18409,3135.0,55.07
2023-01-05 22:00:00,144.64,0.0,9429.25,53550.0,59682.0,10.1515,91.948654,3163.0,48.02
2023-01-05 23:00:00,127.0,0.0,9384.25,55200.0,58743.0,10.3015,91.032196,3189.0,27.31
2023-01-06 00:00:00,107.21,0.0,9031.25,52600.0,54170.0,10.2015,91.64203,3773.0,27.33
2023-01-06 01:00:00,101.1,0.0,8930.25,50250.0,52759.0,10.1515,89.19347,3865.0,5.09
2023-01-06 02:00:00,96.73,0.0,8655.25,50200.0,50917.0,10.4015,84.50307,3984.0,3.09
2023-01-06 03:00:00,81.37,0.0,8483.25,47550.0,50490.0,9.9015,86.48651,4122.0,0.65
2023-01-06 04:00:00,75.64,0.0,8525.0,46050.0,51007.0,9.9515,89.784004,4248.0,0.57
2023-01-06 05:00:00,80.06,0.0,8749.0,47700.0,50935.0,9.9515,88.27394,4361.0,4.88
2023-01-06 06:00:00,97.25,0.0,9313.5,52250.0,52552.0,9.8015,87.06772,4455.0,10.89
2023-01-06 07:00:00,107.11,0.0,9814.25,58350.0,56106.0,9.7515,86.766785,4423.0,23.88
2023-01-06 08:00:00,122.94,1.0,10442.0,61650.0,58434.0,10.3515,84.785355,4125.0,22.81
2023-01-06 09:00:00,152.77,53.0,10302.0,61350.0,59715.0,10.5515,85.38523,3581.0,29.66
2023-01-06 10:00:00,158.39,167.0,10179.5,60950.0,60329.0,10.6515,86.56098,3095.0,27.12
2023-01-06 11:00:00,144.18,318.0,10331.75,60350.0,60770.0,10.9015,87.17244,2756.0,25.78
2023-01-06 12:00:00,126.89,448.0,10381.75,60050.0,60489.0,11.3015,87.5041,2461.0,18.99
2023-01-06 13:00:00,120.05,508.0,10229.75,57700.0,60054.0,10.7515,89.543015,2193.0,21.06
2023-01-06 14:00:00,134.84,435.0,10111.75,57350.0,59745.0,10.5015,91.3529,2003.0,26.83
2023-01-06 15:00:00,144.04,239.0,10015.0,56650.0,60764.0,10.8015,90.76034,1875.0,29.15
2023-01-06 16:00:00,140.12,46.0,10133.75,54850.0,60982.0,11.0015,89.261856,1865.0,23.09
2023-01-06 17:00:00,155.93,0.0,10570.0,55950.0,62636.0,10.7515,90.14814,2098.0,31.91
2023-01-06 18:00:00,163.5,0.0,10566.25,59700.0,63875.0,11.0015,88.96207,2548.0,25.51
2023-01-06 19:00:00,146.74,0.0,10029.25,61550.0,63709.0,11.1515,88.3781,2986.0,21.13
2023-01-06 20:00:00,139.39,0.0,9480.25,58700.0,62563.0,11.3015,87.79885,3337.0,17.39
2023-01-06 21:00:00,131.89,0.0,9077.75,55400.0,59591.0,11.2015,87.20078,3599.0,2.15
2023-01-06 22:00:00,129.94,0.0,9151.5,53600.0,58852.0,10.8515,87.75819,3789.0,1.1
2023-01-06 23:00:00,121.34,0.0,9179.5,55300.0,57125.0,10.8015,88.646286,3905.0,2.31
2023-01-07 00:00:00,97.3,0.0,9415.0,52550.0,54241.0,10.6015,88.33053,3681.0,1.52
2023-01-07 01:00:00,98.12,0.0,7504.75,49900.0,53438.0,9.8515,90.38716,3654.0,0.22
2023-01-07 02:00:00,94.88,0.0,7260.5,49500.0,52699.0,9.6015,90.67636,3638.0,0.08
2023-01-07 03:00:00,78.04,0.0,7108.5,46550.0,51200.0,9.5015,89.14072,3628.0,0.02
2023-01-07 04:00:00,75.43,0.0,7087.25,44750.0,50782.0,9.4515,87.63034,3619.0,0.01
2023-01-07 05:00:00,67.65,0.0,7150.0,44650.0,50755.0,9.3015,87.31766,3637.0,-0.02
2023-01-07 06:00:00,74.37,0.0,7493.75,46000.0,51756.0,9.1015,87.000435,3683.0,0.0
2023-01-07 07:00:00,91.14,0.0,7636.5,48450.0,54082.0,8.7015,88.46684,3738.0,0.0
2023-01-07 08:00:00,109.89,3.0,8048.25,50900.0,55430.0,8.4515,88.445206,3798.0,0.76
2023-01-07 09:00:00,112.74,222.0,8602.5,52950.0,58466.0,8.1515,89.02999,3854.0,0.91
2023-01-07 10:00:00,99.63,638.0,9018.5,54500.0,59502.0,8.8015,84.90371,3918.0,0.4
2023-01-07 11:00:00,87.15,930.0,9271.0,54850.0,60028.0,9.5515,83.25752,3944.0,0.96
2023-01-07 12:00:00,87.17,1041.0,9264.5,55250.0,59280.0,9.7015,83.84802,4022.0,1.45
2023-01-07 13:00:00,71.93,966.0,9099.5,53550.0,58155.0,10.6515,74.74181,4152.0,1.07
2023-01-07 14:00:00,89.84,716.0,9003.25,51700.0,57527.0,10.9015,74.01748,4182.0,3.98
2023-01-07 15:00:00,83.27,396.0,9091.25,50650.0,57243.0,10.8515,71.74698,4249.0,16.7
2023-01-07 16:00:00,87.76,76.0,9234.5,49950.0,57734.0,10.7015,69.275475,4323.0,14.88
2023-01-07 17:00:00,98.24,0.0,9752.25,52100.0,58509.0,10.7015,70.00054,4291.0,26.91
2023-01-07 18:00:00,101.46,0.0,9773.25,56150.0,59073.0,10.0015,81.061584,4224.0,27.93
2023-01-07 19:00:00,96.54,0.0,9369.5,57550.0,58283.0,10.2015,82.48701,4179.0,22.09
2023-01-07 20:00:00,89.32,0.0,8909.0,55600.0,55400.0,10.0015,83.597206,4086.0,10.55
2023-01-07 21:00:00,62.98,0.0,8456.75,52800.0,52388.0,10.1015,83.60909,4037.0,5.22
2023-01-07 22:00:00,51.25,0.0,8473.5,51700.0,51250.0,10.2015,83.05227,4036.0,2.39
2023-01-07 23:00:00,38.8,0.0,8477.5,53850.0,50823.0,10.2515,83.342224,4032.0,0.13
2023-01-08 00:00:00,11.4,0.0,8287.75,50950.0,46294.0,9.9015,84.44649,3992.0,-4.39
2023-01-08 01:00:00,8.79,0.0,8156.25,47950.0,45977.0,9.7015,84.13546,3872.0,-1.75
2023-01-08 02:00:00,8.85,0.0,7852.25,47350.0,44775.0,9.6015,86.456535,3780.0,-1.46
2023-01-08 03:00:00,3.14,0.0,7576.75,44550.0,42246.0,9.2015,88.81264,3721.0,-5.27
2023-01-08 04:00:00,-1.45,0.0,7542.25,42900.0,41453.0,9.4515,88.5314,3714.0,-4.41
2023-01-08 05:00:00,4.09,0.0,7604.0,42200.0,41841.0,8.9515,93.76975,3723.0,-5.4
2023-01-08 06:00:00,8.11,0.0,7792.5,42900.0,42783.0,8.9515,90.940094,3757.0,-4.69
2023-01-08 07:00:00,13.58,0.0,7989.25,43900.0,44700.0,8.2515,92.14634,3816.0,-1.31
2023-01-08 08:00:00,50.0,4.0,8354.5,45300.0,47228.0,8.0015,92.44789,3866.0,-1.57
2023-01-08 09:00:00,82.57,274.0,8526.75,47350.0,51663.0,7.9515,92.12829,3843.0,-1.03
2023-01-08 10:00:00,93.78,802.0,8646.5,50000.0,53709.0,8.3515,89.66017,3806.0,-0.23
2023-01-08 11:00:00,103.87,1183.0,8788.0,51850.0,55174.0,8.8015,87.27042,3844.0,-0.74
2023-01-08 12:00:00,101.69,1344.0,8880.75,53000.0,56048.0,9.1015,82.63168,3877.0,-0.57
2023-01-08 13:00:00,99.0,1308.0,8819.75,51800.0,55446.0,9.6015,78.26309,3834.0,-0.12
2023-01-08 14:00:00,104.29,1099.0,8650.0,50250.0,54907.0,10.0515,70.60516,3746.0,0.85
2023-01-08 15:00:00,100.0,643.0,8549.5,49550.0,56570.0,9.8515,75.38212,3708.0,23.5
2023-01-08 16:00:00,100.89,132.0,8603.25,48000.0,56689.0,9.0015,78.17103,3774.0,36.54
2023-01-08 17:00:00,116.0,0.0,9216.5,49950.0,57843.0,8.4015,79.17416,3859.0,46.03
2023-01-08 18:00:00,122.55,0.0,9422.0,53500.0,60390.0,8.3015,80.269325,3896.0,36.64
2023-01-08 19:00:00,109.32,0.0,9157.5,55750.0,61143.0,8.3015,80.269325,3911.0,54.95
2023-01-08 20:00:00,104.23,0.0,8744.5,54400.0,59808.0,8.1015005,82.2192,3921.0,45.83
2023-01-08 21:00:00,98.6,0.0,8283.5,52200.0,58575.0,8.1515,84.53832,3891.0,36.57
2023-01-08 22:00:00,99.34,0.0,8194.0,50850.0,58728.0,8.1515,89.02999,3784.0,45.96
2023-01-08 23:00:00,81.29,0.0,8104.5,52500.0,56967.0,8.1015005,88.719864,3772.0,35.0
2023-01-09 00:00:00,75.13,0.0,8133.75,50550.0,54445.0,7.5015,89.284294,3457.0,69.92
2023-01-09 01:00:00,64.38,0.0,7954.0,48800.0,54109.0,7.0015,89.86515,3523.0,59.14
2023-01-09 02:00:00,60.28,0.0,7622.75,48550.0,53236.0,6.2515,90.121,3674.0,52.93
2023-01-09 03:00:00,39.41,0.0,7439.75,46100.0,51270.0,5.8515,88.83743,3829.0,42.59
2023-01-09 04:00:00,30.0,0.0,7533.0,44900.0,50990.0,5.4515,86.64114,3824.0,50.08
2023-01-09 05:00:00,43.99,0.0,7899.25,46800.0,52908.0,6.4515,84.04787,3824.0,69.72
2023-01-09 06:00:00,86.34,0.0,8777.75,52050.0,60163.0,6.9014997,82.351845,3934.0,105.08
2023-01-09 07:00:00,160.0,0.0,9590.25,59150.0,64655.0,7.0015,81.50295,4009.0,140.64
2023-01-09 08:00:00,180.0,2.0,10503.75,62600.0,67555.0,6.9014997,82.93118,3981.0,151.89
2023-01-09 09:00:00,177.19,116.0,10703.25,62400.0,68722.0,6.8515,83.800995,3831.0,158.84
2023-01-09 10:00:00,159.22,362.0,10660.25,62650.0,69435.0,6.7015,84.37228,3737.0,145.61
2023-01-09 11:00:00,160.78,599.0,10705.0,62550.0,69396.0,7.4515,82.4224,3644.0,143.35
2023-01-09 12:00:00,139.57,809.0,10604.0,62350.0,69032.0,7.6514997,79.61821,3579.0,144.38
2023-01-09 13:00:00,135.0,800.0,10603.0,60300.0,68706.0,7.1514997,81.80913,3542.0,143.76
2023-01-09 14:00:00,137.1,604.0,10561.0,60250.0,68275.0,7.6514997,80.45798,3507.0,148.2
2023-01-09 15:00:00,149.16,334.0,10636.0,59650.0,68125.0,7.3515,83.27739,3512.0,155.34
2023-01-09 16:00:00,161.26,63.0,10687.5,59150.0,67667.0,7.1015,82.95612,3532.0,163.3
2023-01-09 17:00:00,174.11,0.0,11069.75,60650.0,69751.0,6.6015,83.47776,3569.0,175.81
2023-01-09 18:00:00,182.18,0.0,11074.0,63300.0,70675.0,5.4515,86.94716,3608.0,174.74
2023-01-09 19:00:00,171.0,0.0,10578.0,64550.0,70050.0,5.7015,86.36167,3620.0,166.45
2023-01-09 20:00:00,160.86,0.0,9980.75,61550.0,67905.0,5.9014997,85.7767,3564.0,153.0
2023-01-09 21:00:00,139.01,0.0,9512.5,58200.0,62686.0,5.9515,81.93886,3565.0,141.67
2023-01-09 22:00:00,132.0,0.0,9530.5,55900.0,60432.0,5.3515,82.15075,3604.0,134.91
2023-01-09 23:00:00,108.31,0.0,9468.25,58050.0,58507.0,4.5515,84.72284,3660.0,124.22
2023-01-10 00:00:00,106.0,0.0,8960.25,55800.0,57178.0,4.2015,85.28964,3602.0,130.01
2023-01-10 01:00:00,96.74,0.0,8132.0,53550.0,56058.0,3.9515,85.56739,3653.0,120.0
2023-01-10 02:00:00,95.22,0.0,7873.75,53550.0,55254.0,3.9015,85.86839,3585.0,118.76
2023-01-10 03:00:00,90.28,0.0,7733.25,51250.0,54775.0,3.6015,87.38644,3464.0,115.0
2023-01-10 04:00:00,95.6,0.0,7789.25,50000.0,54556.0,3.3014998,88.61813,3180.0,113.63
2023-01-10 05:00:00,108.6,0.0,8173.75,51450.0,57476.0,3.2015,89.886925,2817.0,116.27
2023-01-10 06:00:00,138.35,0.0,9114.0,55450.0,61468.0,3.1015,91.50014,2506.0,138.92
2023-01-10 07:00:00,156.0,0.0,9969.75,61800.0,66669.0,3.1015,92.48513,2370.0,159.92
2023-01-10 08:00:00,187.78,3.0,10538.75,65550.0,68122.0,2.9515,91.16357,2330.0,169.17
2023-01-10 09:00:00,184.82,111.0,10701.75,65300.0,68544.0,2.8515,91.48357,2487.0,171.18
2023-01-10 10:00:00,158.93,316.0,10698.5,65200.0,68804.0,4.0015,88.04986,2953.0,168.57
2023-01-10 11:00:00,147.6,426.0,10786.75,64950.0,69258.0,5.1514997,86.61097,3289.0,169.49
2023-01-10 12:00:00,141.96,419.0,10576.25,64600.0,69064.0,5.7515,85.76074,3472.0,164.5
2023-01-10 13:00:00,142.44,276.0,10454.0,61850.0,67221.0,6.3015,83.44129,3745.0,160.91
2023-01-10 14:00:00,145.66,136.0,10417.0,61200.0,66540.0,6.1015,84.89807,4107.0,163.06
2023-01-10 15:00:00,146.48,67.0,10463.5,60300.0,65683.0,6.2515,88.871284,4358.0,166.64
2023-01-10 16:00:00,141.45,16.0,10637.5,59250.0,65197.0,6.5515,88.58719,4468.0,166.64
2023-01-10 17:00:00,147.9,0.0,11280.5,59850.0,65328.0,6.9014997,88.30971,4502.0,170.95
2023-01-10 18:00:00,144.74,0.0,11305.5,63400.0,65956.0,7.5515,89.28834,4497.0,168.97
2023-01-10 19:00:00,141.07,0.0,10826.5,64850.0,65953.0,8.3515,90.277565,4471.0,160.99
2023-01-10 20:00:00,124.84,0.0,10231.75,61200.0,61799.0,9.1515,89.72237,4451.0,149.62
2023-01-10 21:00:00,101.9,0.0,9629.75,57350.0,58476.0,9.7515,89.46439,4435.0,131.04
2023-01-10 22:00:00,83.36,0.0,9602.75,54700.0,57694.0,10.3015,90.41969,4435.0,114.69
2023-01-10 23:00:00,44.62,0.0,9423.5,56600.0,57236.0,10.9015,89.25385,4438.0,93.76
2023-01-11 00:00:00,5.64,0.0,9263.5,55650.0,55287.0,11.2015,89.27786,4337.0,80.17
2023-01-11 01:00:00,0.31,0.0,8616.0,53350.0,54149.0,10.8515,88.94973,4303.0,69.32
2023-01-11 02:00:00,0.27,0.0,8332.5,53200.0,53066.0,11.4015,86.92681,4317.0,39.58
2023-01-11 03:00:00,-0.08,0.0,8222.25,50700.0,52804.0,11.6015,88.4168,4318.0,2.62
2023-01-11 04:00:00,-1.04,0.0,8260.5,49200.0,52308.0,11.4515,90.80538,4254.0,0.85
2023-01-11 05:00:00,2.89,0.0,8653.5,50850.0,53022.0,11.2515,92.63287,4076.0,11.02
2023-01-11 06:00:00,60.01,0.0,9616.25,55050.0,56650.0,11.1015,93.87163,3836.0,61.03
2023-01-11 07:00:00,94.29,0.0,10498.75,60850.0,60060.0,10.7015,91.6736,3589.0,94.6
2023-01-11 08:00:00,141.99,4.0,10983.5,64250.0,63497.0,10.2515,91.64519,3426.0,134.16
2023-01-11 09:00:00,145.72,278.0,11180.0,64400.0,63722.0,9.5515,90.67283,3386.0,129.64
2023-01-11 10:00:00,133.22,806.0,11167.5,64200.0,64011.0,9.0515,88.80005,3386.0,120.7
2023-01-11 11:00:00,131.12,1389.0,11218.75,63800.0,64145.0,9.5015,86.44653,3398.0,100.24
