DateTime,LEAR_365,LEAR_365_q0.1,LEAR_365_q0.2,LEAR_365_q0.3,LEAR_365_q0.4,LEAR_365_q0.5,LEAR_365_q0.6,LEAR_365_q0.7,LEAR_365_q0.8,LEAR_365_q0.9
2023-01-02 07:00:00,65.05256940899812,11.255759708079324,28.326588336405678,40.95326856335177,45.04827410565119,65.47147435490257,85.05686471234506,89.15187025464448,101.77855048159057,118.84937910991692
2023-01-02 08:00:00,83.69503496281075,23.685632482524824,41.626826747344836,55.7293080136765,72.70179942022534,85.59946379120927,94.68827050539616,111.660761911945,125.76324317827667,143.70443744309668
2023-01-02 09:00:00,126.42339403953366,80.72919697579508,90.75245461056892,96.10133375030338,111.38687244391807,128.09480074189958,141.45991563514926,156.74545432876394,162.0943334684984,172.11759110327225
2023-01-02 10:00:00,124.49895001463857,70.86927643319153,94.59506604740288,101.70627677129005,111.9017189126145,126.10082332924974,137.09618111666265,147.29162325798708,154.40283398187427,178.12862359608562
2023-01-02 11:00:00,122.92524132892122,53.39499460063051,71.86342301847894,98.45632179753942,110.34134676628138,123.92136025565944,135.50913589156107,147.39416086030303,173.9870596393635,192.45548805721194
2023-01-02 12:00:00,112.0595231335368,46.167013379635364,60.87050198884852,84.91298881999093,96.19249338117135,112.77232776734641,127.92655288590225,139.20605744708266,163.2485442782251,177.95203288743824
2023-01-02 13:00:00,104.62244575841676,53.48188486730584,65.07460137624714,79.51663978489582,91.90986188973382,106.86340233967188,117.3350296270997,129.7282517319377,144.17029014058636,155.76300664952768
2023-01-02 14:00:00,116.9933439609902,74.37238071285076,89.23357531501135,92.7367472932298,104.80968643012548,117.47808407913577,129.17700149185492,141.2499406287506,144.75311260696907,159.61430720912966
2023-01-02 15:00:00,121.60896238477817,78.42545285241968,88.2717028784919,101.61245963043596,109.02463374777561,122.18355397500655,134.19329102178074,141.60546513912038,154.94622189106445,164.79247191713665
2023-01-02 16:00:00,117.77353146088352,71.63052779614249,86.20122412541306,98.17809495136281,105.87644630821943,118.98934007485512,129.67061661354762,137.36896797040424,149.34583879635397,163.91653512562453
2023-01-02 17:00:00,144.44823316445013,95.11604680925677,116.86613148212388,124.4602236929424,133.25026485197805,144.9732731370239,155.64620147692222,164.43624263595785,172.03033484677638,193.7804195196435
2023-01-02 18:00:00,131.49542614274702,74.19276761023974,81.65636416962167,102.80440509317401,115.89322995408361,132.1040329056205,147.09762233141043,160.18644719232003,181.33448811587238,188.7980846752543
2023-01-02 19:00:00,137.0984121869101,86.48189572592588,101.30553652215727,110.5902471102975,125.76397130438554,139.33768826486394,148.43285306943469,163.60657726352272,172.89128785166295,187.71492864789434
2023-01-02 20:00:00,112.19594175079226,63.42226368001161,78.24852771506326,86.06981779114193,96.25223518576524,112.76658777311451,128.13964831581927,138.3220657104426,146.14335578652125,160.9696198215729
2023-01-02 21:00:00,94.85200815831357,47.080434403163835,63.47395853222005,71.14536199383241,80.89292177202327,96.6090422222953,108.81109454460386,118.55865432279472,126.23005778440708,142.62358191346328
2023-01-02 22:00:00,96.955450393144,54.81340111966311,67.22965707338533,78.56439168379832,88.63378049064764,100.12136429296713,105.27712029564037,115.34650910248969,126.68124371290268,139.0974996666249
2023-01-02 23:00:00,76.85999914350168,33.65280065443599,51.374196244920284,56.63002391810642,69.4193301844092,77.78269959015907,84.30066810259416,97.08997436889695,102.34580204208308,120.06719763256737
2023-01-03 00:00:00,122.60684488040243,80.03871536094044,89.34268982187166,103.0003454704106,111.86856328811771,122.68314536286864,133.34512647268716,142.21334429039428,155.8709999389332,165.17497439986442
2023-01-03 01:00:00,108.77123919406746,66.24882363255546,84.09527924086417,93.07060884876019,102.17196828588108,109.69402453093427,115.37051010225385,124.47186953937474,133.44719914727074,151.29365475557947
2023-01-03 02:00:00,97.40325818270884,63.12047148969049,70.97980014605471,80.45074127967655,89.1678766859904,99.41728391552613,105.63863967942729,114.35577508574113,123.82671621936296,131.6860448757272
2023-01-03 03:00:00,92.25967003298229,54.058981583104966,68.57447065451638,74.22849469615007,79.26782513829343,94.33496720911026,105.25151492767114,110.2908453698145,115.9448694114482,130.4603584828596
2023-01-03 04:00:00,79.8112554080604,45.73193601629565,56.887306951372594,67.67378986445088,71.75967498686332,79.89410050228294,87.86283582925749,91.94872095166993,102.73520386474821,113.89057479982516
2023-01-03 05:00:00,85.3402663482226,49.54773672659188,60.7848633250084,73.07116872480458,77.68994469893818,85.91857099103828,92.99058799750702,97.60936397164062,109.8956693714368,121.13279596985332
2023-01-03 06:00:00,98.79882489839284,35.15765737028019,68.16360504119311,78.2300904432887,87.43670194104035,101.15948979650764,110.16094785574532,119.36755935349697,129.43404475559257,162.43999242650548
2023-01-03 07:00:00,147.05220705660483,87.00415463827702,107.78526975181413,122.95290621095847,127.04791175325789,147.47111200250927,167.05650235995176,171.15150790225118,186.31914436139553,207.10025947493264
2023-01-03 08:00:00,158.7814819874235,93.18161828416805,106.79255130662482,130.81575503828924,147.78824644483808,160.685910815822,169.7747175300089,186.74720893655774,210.77041266822215,224.38134569067893
2023-01-03 09:00:00,153.737397286817,108.0432002230784,118.06645785785224,123.4153369975867,138.7008756912014,155.4088039891829,168.77391888243258,184.05945757604727,189.40833671578173,199.43159435055557
2023-01-03 10:00:00,155.01959803149146,101.38992445004442,125.11571406425577,132.43870818909994,142.4223669294674,156.62147134610262,167.61682913351552,177.60048787388297,184.92348199872714,208.6492716129385
2023-01-03 11:00:00,144.235591355888,74.7053446275973,93.17377304544573,121.73880118735286,131.65169679324816,145.23171028262624,156.81948591852785,166.73238152442315,195.29740966633028,213.7658380841787
2023-01-03 12:00:00,123.28281908201684,57.39030932811541,72.09379793732856,96.13628476847097,107.41578932965139,123.99562371582645,139.14984883438228,150.4293533955627,174.47184022670513,189.17532883591826
2023-01-03 13:00:00,119.95776862565504,68.81720773454411,80.40992424348542,94.85196265213409,107.2451847569721,122.19872520691015,132.67035249433798,145.06357459917598,159.50561300782465,171.09832951676594
2023-01-03 14:00:00,130.82133902261825,88.2003757744788,101.5367060937006,106.56474235485784,118.63768149175353,131.3060791407638,143.00499655348295,155.07793569037864,160.10597195153588,173.4423022707577
2023-01-03 15:00:00,134.6345498249778,91.45104029261933,100.90351220975596,114.6380470706356,122.05022118797524,135.20914141520618,147.21887846198035,154.63105257932,168.36558744019965,177.81805935733627
2023-01-03 16:00:00,139.68780322957443,93.5447995648334,107.12148638482083,120.09236672005372,127.79071807691034,140.90361184354603,151.58488838223852,159.28323973909514,172.25412007432803,185.83080689431546
2023-01-03 17:00:00,149.3932018827694,100.06101552757605,119.29508992593873,129.40519241126168,138.19523357029732,149.91824185534318,160.5911701952415,169.38121135427713,179.49131383960008,198.72538823796276
2023-01-03 18:00:00,166.89718064354932,109.59452211104204,117.05811867042397,138.2061595939763,151.2949844548859,167.5057874064228,182.49937683221273,195.58820169312233,216.73624261667467,224.1998391760566
2023-01-03 19:00:00,109.01183547038082,58.395319009396594,73.21895980562797,82.5036703937682,97.67739458785624,111.25111154833465,120.34627635290539,135.52000054699343,144.80471113513366,159.62835193136505
2023-01-03 20:00:00,88.83073670267495,40.05705863189431,52.45147477233539,62.704612743024626,72.88703013764794,89.4013827249972,104.77444326770197,114.95686066232528,125.20999863301452,137.6044147734556
2023-01-03 21:00:00,53.01721557319445,5.245641818044717,20.52608964175147,29.31056940871329,39.05812918690416,54.77424963717618,66.97630195948474,76.7238617376756,85.50834150463743,100.78878932834418
2023-01-03 22:00:00,57.41875388219864,15.276704608717743,25.90775297247776,39.02769517285295,49.097083979702276,60.58466778202176,65.740423784695,75.80981259154433,88.92975479191952,99.56080315567954
2023-01-03 23:00:00,45.95730251062099,0.9493208766982661,17.861209606916418,25.727327285225726,38.516633551528514,46.88000295727838,53.39797146971347,66.18727773601626,74.05339541432556,90.96528414454372
2023-01-04 00:00:00,78.88681501860293,36.31868549914094,52.08387562712551,59.28031560861109,69.57441183541522,78.96311550106914,88.19921820179064,98.49331442859477,105.68975441008035,121.45494453806492
2023-01-04 01:00:00,64.84287389211534,22.32045833060333,42.81439938344451,49.14224354680806,58.24360298392895,65.76565922898214,71.44214480030172,80.54350423742261,86.87134840078616,107.36528945362734
2023-01-04 02:00:00,40.245436134406816,5.962649441388464,15.42943940078436,22.04731694354457,32.01005463768837,42.259461867224104,48.48081763112526,58.44355532526906,65.06143286802927,74.52822282742517
2023-01-04 03:00:00,29.624294715558392,-8.576393734318927,6.606171849711757,10.344981663761445,16.63244982086954,31.699591891686374,42.616139610247245,48.90360776735534,52.64241758140503,67.82498316543571
2023-01-04 04:00:00,34.24828231117738,0.1689629194126212,11.324333854489566,20.912369504949567,26.19670188998029,34.33112740539991,42.299862732374464,47.58419511740519,57.17223076786519,68.32760170294213
2023-01-04 05:00:00,32.818806384460515,-2.973723237170205,8.263403361246318,19.88478969900828,25.168484735176094,33.3971110272762,40.46912803374494,45.75282306991275,57.37420940767471,68.61133600609124
2023-01-04 06:00:00,56.79895748255177,-6.842210045560876,26.16373762535204,35.67793310477151,45.43683452519929,59.159622380666576,68.16108043990425,77.91998186033203,87.4341773397515,120.44012501066442
2023-01-04 07:00:00,91.58470799909436,31.53665558076655,54.858726926501916,67.48540715344801,77.45049200903759,92.0036129449988,105.71892398915114,115.68400884474072,128.3106890716868,151.63276041742216
2023-01-04 08:00:00,112.40048581385427,46.80062211059884,70.33227759838836,84.43475886472002,101.52824227435882,114.3049146422528,123.27272935334973,140.36621276298854,154.4686940293202,178.00034951710973
2023-01-04 09:00:00,119.9318691996734,74.23767213593482,85.09056762746152,89.60980891044312,104.8953476040578,121.60327590203931,134.968390795289,150.25392948890368,154.77317077188528,165.62606626341199
2023-01-04 10:00:00,119.70799811960856,66.07832453816152,91.65186283153096,97.12710827721705,107.1107670175845,121.30987143421973,132.30522922163263,142.28888796200008,147.76413340768616,173.3376717010556
2023-01-04 11:00:00,103.64822979960807,34.11798307131737,56.45627459520054,79.17931026822627,91.06433523696823,104.6443487263463,116.23212436224792,128.1171493309899,150.8401850040156,173.1784765278988
2023-01-04 12:00:00,97.17412487755692,31.281615123655484,49.717291355194426,65.544569181515,81.30709512519147,97.88692951136653,113.04115462992237,128.80368057359885,144.63095839991942,163.06663463145836
2023-01-04 13:00:00,99.4006079451356,48.26004705402468,59.85276356296599,72.05458419244233,86.68802407645266,101.64156452639072,112.11319181381855,126.74663169782887,138.94845232730523,150.54116883624653
2023-01-04 14:00:00,101.54450743247804,58.923544184338596,72.2598745035604,77.1373463975128,89.36084990161332,102.02924755062361,113.72816496334276,125.95166846744328,130.82914036139567,144.1654706806175
2023-01-04 15:00:00,110.29056263963928,67.10705310728079,76.953303133353,89.6015090234058,97.70623400263672,110.86515422986766,122.87489127664183,130.97961625587277,143.62782214592556,153.47407217199776
2023-01-04 16:00:00,121.44355873960976,75.30055507486873,89.87125140413931,99.82791498453676,109.54647358694567,122.65936735358136,133.34064389227385,143.05920249468275,153.0158660750802,167.5865624043508
2023-01-04 17:00:00,142.34849224901913,93.01630589382577,114.76639056669288,120.79169413178855,131.15052393654705,142.8735322215929,153.54646056149122,163.90529036624972,169.93059393134538,191.6806786042125
2023-01-04 18:00:00,153.53042111993918,96.2277625874319,107.68846402590785,124.83940007036617,142.91731863716257,154.13902788281266,164.1435236027158,182.2214421695122,199.3723782139705,210.83307965244646
2023-01-04 19:00:00,108.91545485931744,56.93729032969824,73.1225791945646,82.24366284434677,97.58101397679286,111.15473093727127,120.24989574184201,135.5872468742881,144.70833052407028,160.89361938893663
2023-01-04 20:00:00,98.61220891274644,48.6187382499502,62.23294698240687,70.88307464981882,82.66850234771942,99.18285493506869,114.55591547777345,126.34134317567406,134.991470843086,148.6056795755427
2023-01-04 21:00:00,76.53848967991678,27.91016517882815,44.0473637484738,52.638545032551406,62.57940329362649,78.29552374389851,90.49757606620707,100.43843432728215,109.02961561135976,125.1668141810054
2023-01-04 22:00:00,75.87377161530779,32.207384936925536,44.36277070558691,54.28841892553848,67.55210171281144,79.03968551513091,84.19544151780414,97.4591243050771,107.38477252502867,119.54015829369004
2023-01-04 23:00:00,56.31354688189268,9.966719613071888,28.217453978188104,35.656819003186655,48.8728779228002,57.236247328550064,63.754215840985154,76.9702747605987,84.40963978559725,102.66037415071347
2023-01-05 00:00:00,59.80812806370329,17.239998544241303,33.00518867222587,41.00278560833465,52.40497294410574,59.8844285461695,67.21128318330085,78.61347051907194,86.61106745518072,102.37625758316528
2023-01-05 01:00:00,44.50565356074134,1.9832379992293312,22.47717905207051,30.0429686926721,37.909052482772836,45.428438897608146,51.10225463870984,58.96833842881057,66.53412806941216,87.02806912225334
2023-01-05 02:00:00,38.094240140922665,3.811453447904313,13.27824340730021,21.141723237890375,29.86859959193428,38.75967627532948,46.319880689911045,55.046757043954955,62.91023687454512,72.37702683394102
2023-01-05 03:00:00,24.03428855867486,-14.16639989120246,0.34908918020894575,4.754975506877912,11.042443663986006,26.10958573480284,37.02613345336371,43.31360161047181,47.71948793714077,62.23497700855218
2023-01-05 04:00:00,40.07912853755991,5.999809145795155,16.797717595448148,26.7432157313321,32.02754811636282,40.161973631782445,48.130708958757,53.41504134378772,63.36053947967167,74.15844792932467
2023-01-05 05:00:00,51.07528486707619,15.282755245445472,26.519881843861995,38.14126818162396,43.42496321779177,51.65358950989188,58.725606516360614,64.00930155252843,75.63068789029039,86.86781448870691
2023-01-05 06:00:00,77.36983435945854,13.72866683134589,46.73461450225881,56.8010999043544,67.91419418128879,79.73049925757334,86.82547453762828,97.93856881456267,108.00505421665827,141.01100188757118
2023-01-05 07:00:00,106.9464894723327,46.89843705400489,70.22050839974025,83.85221864663902,94.07869652893754,107.36539441823714,119.81428241572786,130.04076029802638,143.67247054492515,166.9945418906605
2023-01-05 08:00:00,155.1288819617574,89.52901825850196,113.06067374629149,132.85732832899842,144.25663842226194,157.03331079015592,166.00112550125286,177.40043559451638,197.19709017722332,220.72874566501284
2023-01-05 09:00:00,160.78358001667118,115.0893829529326,125.9422784444593,131.63757218651534,146.4766774012598,162.4549867190371,175.09048263208257,189.92958784682702,195.62488158888306,206.47777708040977
2023-01-05 10:00:00,168.21318630795326,114.58351272650623,140.15705101987567,146.46266225946115,161.01326267518277,169.20518818834472,175.41310994072376,189.96371035644538,196.26932159603086,221.8428598894003
2023-01-05 11:00:00,147.2704551890739,77.74020846078321,100.07849998466638,124.77366502053877,136.6347885877738,148.26657411581215,157.90612179037402,169.76724535760906,194.46241039348143,216.80070191736462
2023-01-05 12:00:00,166.8559605068312,100.96345075292976,119.3991269844687,139.70942619328534,151.03641384094962,167.5687651406408,182.67550717271277,194.00249482037705,214.3127940291937,232.74847026073263
2023-01-05 13:00:00,177.42366569209642,126.2831048009855,137.8758213099268,152.31785971857548,165.4004927703601,179.66462227335154,189.44683861383274,202.52947166561736,216.97151007426604,228.56422658320736
2023-01-05 14:00:00,174.96120778646878,132.34024453832933,145.67657485755115,150.70461111870839,165.509992793445,175.44594790461434,184.41242277949254,199.21780445422917,204.2458407153864,217.58217103460822
2023-01-05 15:00:00,187.7750369871943,144.59152745483584,154.43777748090804,167.7785342328521,176.71227550904342,188.3496285774227,198.8377984653452,207.77153974153651,221.11229649348059,230.95854651955278
2023-01-05 16:00:00,185.4925258952404,139.34952223049936,153.92021855976995,165.89708938571968,173.5954407425763,186.708334509212,197.38961104790448,205.0879624047611,217.06483323071083,231.63552955998142
2023-01-05 17:00:00,192.9403640730201,143.60817771782675,165.35826239069385,172.94187182400097,181.74239576054802,193.46540404559389,204.1383323854922,212.93885632203924,220.52246575534636,242.27255042821346
2023-01-05 18:00:00,178.14613863316492,120.84348010065764,132.3041815391336,152.1996457690575,167.5330361503883,178.7547453960384,188.75924111594153,204.09263149727235,223.98809572719625,235.4487971656722
2023-01-05 19:00:00,141.8107144720631,89.8325499424439,106.01783880731026,115.30254939545048,130.47627358953852,144.04999055001693,153.14515535458767,168.3188795486757,177.60359013681594,193.7888790016823
2023-01-05 20:00:00,130.6813915587028,80.68792089590657,94.30212962836325,104.55526759905248,119.61383696986431,131.25203758102506,141.74894614754132,156.80751551835314,167.06065348904238,180.67486222149904
2023-01-05 21:00:00,119.87660668591477,71.24828218482614,87.38548075447179,96.16996052143361,105.91752029962447,121.6336407498965,133.83569307220506,143.58325285039592,152.36773261735775,168.5049311870034
2023-01-05 22:00:00,103.86214595950077,60.19575928111851,72.35114504977989,85.47108725015508,95.54047605700441,107.02805985932389,112.18381586199712,122.25320466884645,135.37314686922164,147.52853263788302
2023-01-05 23:00:00,81.29230080458055,34.94547353575976,53.196207900875976,60.63557292587453,73.85163184548807,82.21500125123794,88.73296976367303,101.94902868328657,109.38839370828512,127.63912807340134
2023-01-06 00:00:00,106.91798717345227,66.4932244877722,80.12083681344421,88.11264471808363,99.51483205385472,106.99428765591848,114.32114229304983,125.72332962882092,133.7209265649297,147.34274985913237
2023-01-06 01:00:00,85.359915745976,44.978024260079536,63.92087765717688,72.27426218523466,78.7633146680075,86.2827010828428,91.9565168239445,98.44556930671733,107.38839025464682,125.74180723187246
2023-01-06 02:00:00,69.07820987200108,35.43304472880831,46.61668311158101,52.1786329487814,62.01238673876418,69.7436460064079,76.14403300523799,85.97778679522077,93.89420660562354,102.72337501519385
2023-01-06 03:00:00,59.74067250070527,25.593421877869908,36.72254963485864,41.70949716387305,47.818031270917004,61.815969676833255,71.66331373049354,77.77184783753749,83.42587187917118,93.88792312354065
2023-01-06 04:00:00,58.313852773969245,24.495108182029654,35.389904317281434,44.977939967741435,50.26227235277216,58.39669786819178,66.36543319516633,71.64976558019706,81.595263716081,92.13259736590884
2023-01-06 05:00:00,70.02103749694643,34.4875064214053,45.47531328248304,57.751939873528414,62.37071584766201,70.59934213976211,77.67135914623086,82.29013512036445,94.57644052016063,105.55456857248757
2023-01-06 06:00:00,96.75237580689657,45.20541082589537,68.5900287377295,80.16613706039249,87.56391641238285,97.91254144743803,105.94083520141028,113.33861455340065,127.3875956640963,148.29934078789776
2023-01-06 07:00:00,144.8060973842107,91.00928768329189,113.28900066778195,122.17089443733923,131.93830444081553,145.22500233011513,157.67389032760585,167.44130033108215,181.53207845680313,198.6029070851295
2023-01-06 08:00:00,144.92296210716816,84.91355962688223,106.51702044225632,123.16344792102244,134.0507185676727,146.82739093556668,155.79520564666362,166.68247629331387,186.99117032263408,204.9323645874541
2023-01-06 09:00:00,149.5165936431153,104.14542368125592,114.94580997154111,122.45188611467319,135.91301362644413,151.1880003454812,163.12017365978647,176.5813011715574,184.35789521532718,194.88776360497468
2023-01-06 10:00:00,141.31742842281875,98.68039966399814,113.83890128544746,120.2063784374573,134.11750479004826,142.3094303032102,148.51735205558924,162.42847840818018,169.37356371089635,183.95445718163936
2023-01-06 11:00:00,135.79961932464323,74.20245577857514,88.79831925219662,115.37486065356445,125.2648900809238,135.98916413556933,146.33434856836266,156.22437799572202,182.99157452905075,197.39678287071132
2023-01-06 12:00:00,122.67184909116672,60.62440053079606,78.48172073577429,95.61266427786487,106.85230242528513,123.38465372497633,138.4913957570483,149.73103390446857,170.1286826135292,184.71929765153737
2023-01-06 13:00:00,128.19349454276332,77.9211128742518,89.05594030118009,103.08768856924237,116.170321621027,130.43445112401844,140.21666746449964,153.29930051628426,167.74133892493293,178.46587621127483
2023-01-06 14:00:00,158.5153021309609,117.42949146323545,130.75553348498204,134.58409434449212,149.06408713793712,159.00004224910646,167.96651712398466,182.44650991742967,187.79993505987852,199.60111279868633
2023-01-06 15:00:00,166.74922770621623,123.56608329120309,133.73009473364704,146.75272495187403,155.68646622806534,167.3238192964446,177.81198918436712,186.74573046055843,200.0864872125025,209.93237212122938
2023-01-06 16:00:00,171.20807606883622,125.68160752971973,143.35761219999563,153.27169629590313,159.31099091617213,172.42388468280782,183.1051612215003,189.14445584176931,202.78038340430666,216.73454460795273
2023-01-06 17:00:00,181.58410850180627,132.33528611145525,154.5910346184668,161.59609903029855,170.98374442878617,182.10914847438005,192.18447257482637,201.572117973314,209.16621018413252,230.8329308921573
2023-01-06 18:00:00,179.10105348215,122.98267779866813,134.76954598180208,156.11485764451498,168.4879509993734,179.70966024502349,189.71415596492662,202.08724931978503,224.94301057618134,235.21942916563188
2023-01-06 19:00:00,156.1905203706535,105.57400390966927,120.39764470590066,129.6823552940409,144.85607948812893,158.42979644860733,167.52496125317808,182.69868544726612,192.3598058985904,206.80703683163773
2023-01-06 20:00:00,122.4288861261186,73.65520805533795,88.4814720903896,96.30276216646827,111.3613315372801,122.99953214844085,133.4964407149571,148.5550100857689,158.80814805645815,171.20256419689923
2023-01-06 21:00:00,106.0712519369429,58.29967818179317,73.94785862285767,82.36460577246174,92.1121655506526,107.82828600092463,120.0303383232332,129.77789810142406,138.56237786838588,153.84282569209262
2023-01-06 22:00:00,105.62275838551164,63.48070911203075,74.11175747579077,87.23169967616596,97.30108848301529,108.78867228533477,113.944428288008,124.01381709485733,137.5646894994735,147.76480765899254
2023-01-06 23:00:00,87.62206781776331,41.91436862234386,59.525974914058736,66.96533993905729,80.18139885867083,88.5447682644207,95.06273677685579,108.27879569646933,115.81586438989069,133.32976701318276
2023-01-07 00:00:00,101.22542468969598,60.800662004015905,74.42827432968792,82.42008223432734,93.82226957009843,101.3017251721622,108.62857980929354,120.03076714506463,128.02257504970405,141.65018737537605
2023-01-07 01:00:00,83.1840520254245,42.802160539528046,61.74501393662539,68.72136715735527,76.58478111723812,84.10683736229132,89.78332293361089,97.64673689349374,104.62309011422363,123.56594351132097
